_id,classe,spell,pa,pm,wakfu,po,text,spell_type,sprite
5f04a847c4b9bd209a20cf62,sacrieur,Cage de Sang,4,0,0,1 - 2,"Cage de Sang est l'outil idéal pour garder les fuyards à portée d'une punition bien méritée, mais également pour régénérer la vie du Sacrieur.",élementaire,https://static.ankama.com/wakfu/portal/game/spell/2104.png
5f04a848c4b9bd209a20cf63,sacrieur,Punition,6,0,true,1 - 1,"Punition est le sort de dégâts ultime du Sacrieur dont l'attaque devient dévastatrice lorsqu'il a 100 de Chrage. Le coût du sort est réduit de 1 PA par sort de placement lancé dans le tour.",élementaire,https://static.ankama.com/wakfu/portal/game/spell/900.png
5f04a84ac4b9bd209a20cf64,sacrieur,Pied Rocheux,3,0,0,1 - 3,"Le Sacrieur assène un coup de pied subtilement placé à son adversaire et en profite pour générer de l'Armure. Ce sort est aussi utilisable à distance, le Sacrieur manie les rochers comme un Cra manie son arc !",élementaire,https://static.ankama.com/wakfu/portal/game/spell/889.png
5f04a84bc4b9bd209a20cf65,sacrieur,Poing Tatoué Agrippant,2,0,0,1 - 3,"Les tatouages du Sacrieur s'agrippent solidement à la cible et le rapprochent de celle-ci pour la frapper.",élementaire,https://static.ankama.com/wakfu/portal/game/spell/5039.png
5f04a84cc4b9bd209a20cf66,sacrieur,Démence,4,0,0,false,"Le Sacrieur se déchaîne, attirant les cibles et leur infligeant des dégâts, en plus d'augmenter son Tacle.",élementaire,https://static.ankama.com/wakfu/portal/game/spell/5035.png
5f04a84ec4b9bd209a20cf67,sacrieur,Colonnades,5,0,0,false,"Le Sacrieur frappe de toutes ses forces sur le sol, faisant ressortir des colonnes autour de lui. Il inflige des dégâts et génère de l'Armure par adversaire touché.",élementaire,https://static.ankama.com/wakfu/portal/game/spell/2116.png
5f04a850c4b9bd209a20cf68,sacrieur,Fracasse,4,0,true,1 - 1,Le Sacrieur concentre sa force pour infliger une attaque salvatrice et se créer une Armure puissante.,élementaire,https://static.ankama.com/wakfu/portal/game/spell/892.png
5f04a852c4b9bd209a20cf69,sacrieur,Tattoo Ondoyant,4,0,0,1 - 2,"Le Sacrieur fouette un adversaire avec la force de ses tatouages, lui infligeant des dégâts, qui sont augmentés si la cible souffre de Mal des Transports.",élementaire,https://static.ankama.com/wakfu/portal/game/spell/2099.png
5f04a855c4b9bd209a20cf6a,sacrieur,Cinétose,2,0,0,0 - 4,"Cinétose peut se lancer sur un adversaire pour lui donner le Mal des Transports ou sur le Sacrieur pour transmettre le mal à toutes les cibles qu'il déplace. Lorsque le Sacrieur déplace une cible souffrant de Mal des Transports, il inflige des dégâts à toutes les cibles qui en souffrent aussi.",élementaire,https://static.ankama.com/wakfu/portal/game/spell/2100.png
5f04a858c4b9bd209a20cf6b,sacrieur,Assaut,3,0,0,1 - 5,"Assaut permet au Sacrieur d'échanger sa place avec celle de sa cible tout en lui infligeant quelques dégâts au passage.",élementaire,https://static.ankama.com/wakfu/portal/game/spell/847.png
5f04a859c4b9bd209a20cf6c,sacrieur,Tempête Spirituelle,4,0,0,0 - 3,Le Sacrieur déclenche une petite tempête. Les cibles échangent de position parallèlement par rapport au cœur de la tempête et les adversaires subissent des dégâts.,élementaire,https://static.ankama.com/wakfu/portal/game/spell/5034.png
5f04a85bc4b9bd209a20cf6d,sacrieur,Fulgurance,6,0,true,0 - 3,"Le Sacrieur inflige des dégâts dans une grande zone, utilisant sa dextérité pour frapper violemment toutes les cibles sur son passage, et réapparaît de l'autre côté de ses adversaires. S'il est sous Cinétose, Fulgurance coûte moins de PA à lancer.",élementaire,https://static.ankama.com/wakfu/portal/game/spell/2101.png
5f04a85bc4b9bd209a20cf6e,sacrieur,Attirance,6,0,true,0 - 3,"Le Sacrieur inflige des dégâts dans une grande zone, utilisant sa dextérité pour frapper violemment toutes les cibles sur son passage, et réapparaît de l'autre côté de ses adversaires. S'il est sous Cinétose, Fulgurance coûte moins de PA à lancer.",spécialité,https://static.ankama.com/wakfu/portal/game/spell/844.png
5f04a85cc4b9bd209a20cf6f,sacrieur,Sacrifice,0,0,true,0 - 4,"Le Sacrieur se sacrifie pour prendre les coups à la place de ses alliés. À chaque fois qu'un allié subit un sort infligeant des dégâts, le Sacrieur subit les dégâts puis échange de place avec l'allié.",spécialité,https://static.ankama.com/wakfu/portal/game/spell/878.png
5f04a85cc4b9bd209a20cf70,sacrieur,Transposition,0,0,true,0 - 4,"Le Sacrieur se sacrifie pour prendre les coups à la place de ses alliés. À chaque fois qu'un allié subit un sort infligeant des dégâts, le Sacrieur subit les dégâts puis échange de place avec l'allié.",spécialité,https://static.ankama.com/wakfu/portal/game/spell/888.png
5f04a85dc4b9bd209a20cf71,sacrieur,Armure Sanguine,3,0,0,1 - 6,"Le Sacrieur aime être au bon endroit au bon moment : en utilisant Transposition, il peut échanger sa place avec un allié ou ennemi.",spécialité,https://static.ankama.com/wakfu/portal/game/spell/2117.png
5f04a85dc4b9bd209a20cf72,sacrieur,Châtiment Osé,3,0,0,1 - 6,"Le Sacrieur aime être au bon endroit au bon moment : en utilisant Transposition, il peut échanger sa place avec un allié ou ennemi.",spécialité,https://static.ankama.com/wakfu/portal/game/spell/879.png
5f04a85dc4b9bd209a20cf73,sacrieur,Châtiment Sanguin,0,0,true,false,"Il faut avoir de l'audace pour jouer le Châtiment Osé : il est possible d'y gagner beaucoup de dégâts mais aussi d'y perdre la vie ! Seul un Châtiment peut être actif à la fois.",spécialité,https://static.ankama.com/wakfu/portal/game/spell/6065.png
5f04a85dc4b9bd209a20cf74,sacrieur,Enchragé,0,0,true,false,"Il faut avoir de l'audace pour jouer le Châtiment Osé : il est possible d'y gagner beaucoup de dégâts mais aussi d'y perdre la vie ! Seul un Châtiment peut être actif à la fois.",spécialité,https://static.ankama.com/wakfu/portal/game/spell/2107.png
5f04a85dc4b9bd209a20cf75,sacrieur,Sang Tatoué ,0,0,0,false,"Véritable guerrier sanguinaire, plus le Sacrieur est blessé et plus sa rage du combat augmente, le rendant plus dangereux.",spécialité,https://static.ankama.com/wakfu/portal/game/spell/5051.png
5f04a85dc4b9bd209a20cf76,sacrieur,Transcendance,0,0,0,false,"Véritable guerrier sanguinaire, plus le Sacrieur est blessé et plus sa rage du combat augmente, le rendant plus dangereux.",spécialité,https://static.ankama.com/wakfu/portal/game/spell/5194.png
5f04a85ec4b9bd209a20cf77,sacrieur,Mobilité,0,0,0,false,"La Transcendance est le symbole de la rapidité de réaction et de vivacité du Sacrieur. Elle lui permet de régéner ses points de Wakfu plus rapidement, et d'être plus polyvalent.",spécialité,https://static.ankama.com/wakfu/portal/game/spell/5192.png
5f04a85ec4b9bd209a20cf78,sacrieur,Pacte de Sang,0,0,0,false,"La Transcendance est le symbole de la rapidité de réaction et de vivacité du Sacrieur. Elle lui permet de régéner ses points de Wakfu plus rapidement, et d'être plus polyvalent.",spécialité,https://static.ankama.com/wakfu/portal/game/spell/877.png
5f04a85ec4b9bd209a20cf79,sacrieur,Le Cœur de Sacrieur,0,0,0,false,"La déesse Sacrieur confie de nouvelles capacités au Sacrieur, augmentant ses capacités de survie et de protection d'alliés, tout en améliorant la puissance de Furie Sanguinaire.",spécialité,https://static.ankama.com/wakfu/portal/game/spell/5193.png
5f04a85ec4b9bd209a20cf7a,sacrieur,Transporteur,0,0,0,false,"La déesse Sacrieur confie de nouvelles capacités au Sacrieur, augmentant ses capacités de survie et de protection d'alliés, tout en améliorant la puissance de Furie Sanguinaire.",spécialité,https://static.ankama.com/wakfu/portal/game/spell/5054.png
5f04a85ec4b9bd209a20cf7b,sacrieur,Armure Brûlante,0,0,0,false,"Ce passif vous permet d'imiter Jazon Statanne, le célèbre Sacrieur, qui, passé maître dans l'art de déplacer ses adversaires, leur donnait le tournis et s'en servait à leurs dépens.",spécialité,https://static.ankama.com/wakfu/portal/game/spell/5049.png
5f04a85ec4b9bd209a20cf7c,sacrieur,Fracasseur,0,0,0,false,"Ce passif vous permet d'imiter Jazon Statanne, le célèbre Sacrieur, qui, passé maître dans l'art de déplacer ses adversaires, leur donnait le tournis et s'en servait à leurs dépens.",spécialité,https://static.ankama.com/wakfu/portal/game/spell/5195.png
5f04a85fc4b9bd209a20cf7d,sacrieur,Refus de la Mort,0,0,0,false,"Faisant fit du danger tel un fou furieux sanguinaire, plus le Sacrieur est blessé, plus il est violent !",spécialité,https://static.ankama.com/wakfu/portal/game/spell/845.png
5f04a866c4b9bd209a20cf7e,pandawa,Souffle Laiteux,2,0,0,1 - 3,"Le Pandawa souffle sur sa cible et lui inflige des dégâts d’Eau bien sentis. De plus, ce souffle imbibe la cible ! Si le Pandawa lance un allié avec ce sort, l'allié est soigné.",élementaire,https://static.ankama.com/wakfu/portal/game/spell/944.png
5f04a86bc4b9bd209a20cf7f,pandawa,Souffle Enflammé,2,0,0,1 - 3,Le Pandawa souffle vers ses adversaires et leur inflige des dégâts de Feu ! De plus il leur retire des résistances si elles sont <b>Imbibées</b> !,élementaire,https://static.ankama.com/wakfu/portal/game/spell/2194.png
5f04a86fc4b9bd209a20cf80,pandawa,Tournée Générale,3,0,0,1 - 4,"Tournée Générale permet au Pandawa d'infliger généreusement des dégâts Feu tout en s'enflammant. Lancés sur le Tonneau, celui-ci est détruit mais applique une grande quantité d'Imbibé autour de lui.",élementaire,https://static.ankama.com/wakfu/portal/game/spell/2199.png
5f04a875c4b9bd209a20cf81,pandawa,Coup Laiteux,2,0,0,2 - 2,"Le Pandawa echaude ses cibles, effectue un saut et occasionne des dégâts autour de sa case d'arrivée.",élementaire,https://static.ankama.com/wakfu/portal/game/spell/2196.png
5f04a87ac4b9bd209a20cf82,pandawa,Flasque Explosive,4,0,0,2 - 4,Le Pandawa lance une flasque remplie de Lait de Bambou qui explose sur ses adversaires.,élementaire,https://static.ankama.com/wakfu/portal/game/spell/2200.png
5f04a87ec4b9bd209a20cf83,pandawa,Toilaitage,5,0,0,3 - 4,"Amateur de dégâts collatéraux, Toilaitage permet au Pandawa de nettoyer une grande zone. Si son Tonneau est dans la zone, il inflige plus de dommages.",élementaire,https://static.ankama.com/wakfu/portal/game/spell/2256.png
5f04a881c4b9bd209a20cf84,pandawa,Nuage Laiteux,4,0,0,1 - 5,"Le Pandawa crée un Nuage Laiteux qui inflige des dégâts et imbibe les cibles ! Lancé sur le Tonneau, cela crée un Nuage de Lait qui soigne toutes les cibles présentes en début de tour.",élementaire,https://static.ankama.com/wakfu/portal/game/spell/2203.png
5f04a883c4b9bd209a20cf85,pandawa,Tekilait,3,0,0,0 - 4,"Tekilait réalise un soin sur sa cible. Il permet également, si le Pandawa est aligné avec sa cible, de le pousser de deux cases.",élementaire,https://static.ankama.com/wakfu/portal/game/spell/2204.png
5f04a887c4b9bd209a20cf86,pandawa,Vague de Lait,6,0,true,2 - 6,"Créant une Vague de Lait, le Pandawa consomme l'Imbibé de son allié pour le soigner. Il peut aussi s'en servir pour faire des dégâts à un adversaire. Lancé sur le Tonneau, les dégâts passent en zone.",élementaire,https://static.ankama.com/wakfu/portal/game/spell/2205.png
5f04a88bc4b9bd209a20cf87,pandawa,Fontaine de Laiqueur,5,true,0,1 - 5,"Partageur, le Pandawa paie sa tournée, tout en blessant ses ennemis : si le sort est lancé sur le Tonneau, toutes les cibles seront irrésistiblement attirées vers lui !",élementaire,https://static.ankama.com/wakfu/portal/game/spell/2207.png
5f04a88fc4b9bd209a20cf88,pandawa,Triple Karma Leet,2,0,0,1 - 1,"Le Pandawa inflige des dégâts tout en repoussant son adversaire. S'il porte son Tonneau, il attirera son adversaire au lieu de le repousser !",élementaire,https://static.ankama.com/wakfu/portal/game/spell/2190.png
5f04a895c4b9bd209a20cf89,pandawa,Six Roses,4,0,0,1 - 1,"Six Roses inflige de gros dégâts Terre, imbibe la cible et enflamme le Pandawa ! Si le Pandawa porte son Tonneau, il s'applique une Armure en fonction du niveau d'Imbibé de sa cible.",élementaire,https://static.ankama.com/wakfu/portal/game/spell/2193.png
5f04a89bc4b9bd209a20cf8a,pandawa,Frappe Fût,2,0,0,false,"Le Pandawa inflige des dégâts et imbibe les cibles autour de lui, en plus de les Echauder ! Si le Pandawa porte son Tonneau, il augmente son Tacle en fonction du niveau d'Imbibé de ses cibles.",élementaire,https://static.ankama.com/wakfu/portal/game/spell/2197.png
5f04a89fc4b9bd209a20cf8b,pandawa,"Lucha L'ambrée",4,0,0,1 - 2,"Le Pandawa utilise son Tonneau pour faire des dégâts à distance et imbiber les cibles ! Si le Pandawa porte un personnage, il le lance en infligeant des dégâts et en retirant des PM dans la zone.",élementaire,https://static.ankama.com/wakfu/portal/game/spell/2198.png
5f04a8a4c4b9bd209a20cf8c,pandawa,Blitzkriek,6,0,true,2 - 4,"Le Pandawa inflige des dégâts, imbibe et échaude ses cibles, et se téléporte à la position ciblée s'il portait son Tonneau.",élementaire,https://static.ankama.com/wakfu/portal/game/spell/2201.png
5f04a8a5c4b9bd209a20cf8d,pandawa,Tonneau,6,0,true,2 - 4,"Le Pandawa inflige des dégâts, imbibe et échaude ses cibles, et se téléporte à la position ciblée s'il portait son Tonneau.",spécialité,https://static.ankama.com/wakfu/portal/game/spell/2192.png
5f04a8a7c4b9bd209a20cf8e,pandawa,Soif,true,0,0,1 - 2,"Si le Pandawa porte son tonneau, il peut utiliser ce sort peu coûteux pour échanger de position avec un allié à proximité.",spécialité,https://static.ankama.com/wakfu/portal/game/spell/664.png
5f04a8a7c4b9bd209a20cf8f,pandawa,Ebriété,true,0,0,1 - 2,"Si le Pandawa porte son tonneau, il peut utiliser ce sort peu coûteux pour échanger de position avec un allié à proximité.",spécialité,https://static.ankama.com/wakfu/portal/game/spell/949.png
5f04a8a7c4b9bd209a20cf90,pandawa,Happy Hour,0,0,true,0 - 4,"Ebriété permet de s'appliquer Ivresse ou de l'entretenir, pratique lorsqu'il n'y a pas de tonneau à proximité ! Ce sort applique 5 niveaux d'imbibé s'il est lancé sur une autre cible que le Pandawa lui-même.",spécialité,https://static.ankama.com/wakfu/portal/game/spell/978.png
5f04a8a7c4b9bd209a20cf91,pandawa,Ether,0,0,true,0 - 4,"Ebriété permet de s'appliquer Ivresse ou de l'entretenir, pratique lorsqu'il n'y a pas de tonneau à proximité ! Ce sort applique 5 niveaux d'imbibé s'il est lancé sur une autre cible que le Pandawa lui-même.",spécialité,https://static.ankama.com/wakfu/portal/game/spell/2208.png
5f04a8a7c4b9bd209a20cf92,pandawa,Téléportono,2,0,true,0 - 4,"La cible d'Ether devient stabilisée. Si la cible est un allié, celui-ci gagne des PM et devient intaclable. Si la cible est un adversaire, celui-ci ne peut plus tacler.",spécialité,https://static.ankama.com/wakfu/portal/game/spell/2209.png
5f04a8a8c4b9bd209a20cf93,pandawa,Cocktail,2,0,true,0 - 4,"La cible d'Ether devient stabilisée. Si la cible est un allié, celui-ci gagne des PM et devient intaclable. Si la cible est un adversaire, celui-ci ne peut plus tacler.",spécialité,https://static.ankama.com/wakfu/portal/game/spell/782.png
5f04a9542b523147dc2fe0ff,pandawa,"Maître de l'Ivresse",0,0,0,false,"Sa maîtrise dans la confection de Cocktails permet au Pandawa d'améliorer ses soins en contre-partie de ses dégâts.
Les sorts Souffle Enflammé et Tekilait soignent désormais les alliés.",spécialité,https://static.ankama.com/wakfu/portal/game/spell/2212.png
5f04a9542b523147dc2fe100,pandawa,Tonneau sans Fond,0,0,0,false,"Sa maîtrise dans la confection de Cocktails permet au Pandawa d'améliorer ses soins en contre-partie de ses dégâts.
Les sorts Souffle Enflammé et Tekilait soignent désormais les alliés.",spécialité,https://static.ankama.com/wakfu/portal/game/spell/2213.png
5f04a9552b523147dc2fe101,pandawa,Tonneau Agressif,0,0,0,false,"Tonneau sans Fond augmente la contenance du Tonneau. Instinctivement, le Pandawa porte son Tonneau en fin de tour et se soigne en buvant quelques litres.",spécialité,https://static.ankama.com/wakfu/portal/game/spell/2214.png
5f04a9552b523147dc2fe102,pandawa,Instinct Laiteux,0,0,0,false,"Tonneau sans Fond augmente la contenance du Tonneau. Instinctivement, le Pandawa porte son Tonneau en fin de tour et se soigne en buvant quelques litres.",spécialité,https://static.ankama.com/wakfu/portal/game/spell/2211.png
5f04a9552b523147dc2fe103,pandawa,Bambouteille,0,0,0,false,"Chaque fois qu'il consomme de l'Imbibé sur sa cible, le Pandawa gagne des dégâts pour son prochain sort. De plus, ce passif permet d'imbiber les cibles autour du Tonneau à chaque début de tour du Pandawa.",spécialité,https://static.ankama.com/wakfu/portal/game/spell/5148.png
5f04a9552b523147dc2fe104,pandawa,Cyanose,0,0,0,false,"Chaque fois qu'il consomme de l'Imbibé sur sa cible, le Pandawa gagne des dégâts pour son prochain sort. De plus, ce passif permet d'imbiber les cibles autour du Tonneau à chaque début de tour du Pandawa.",spécialité,https://static.ankama.com/wakfu/portal/game/spell/5149.png
5f04a9562b523147dc2fe105,pandawa,Buvette,0,0,0,false,"Grâce à ses connaissances sur les laits de Bambou, le Pandawa peut empoisonner ses ennemis à l'aide d'une recette ancestrale dont seuls les vrais Pandawas ont le secret. En prenant de tels risques, le Pandawa perd la faculté à soigner efficacement ses alliés.",spécialité,https://static.ankama.com/wakfu/portal/game/spell/5150.png
5f04a9562b523147dc2fe106,pandawa,Pandémie,0,0,0,false,"Grâce à ses connaissances sur les laits de Bambou, le Pandawa peut empoisonner ses ennemis à l'aide d'une recette ancestrale dont seuls les vrais Pandawas ont le secret. En prenant de tels risques, le Pandawa perd la faculté à soigner efficacement ses alliés.",spécialité,https://static.ankama.com/wakfu/portal/game/spell/5151.png
5f04a9562b523147dc2fe107,pandawa,Éméché,0,0,0,false,"Un Pandawa sachant porter son Tonneau est un bon Pandawa. C'est pourquoi, avec ce passif, il gagne en robustesse quand il porte son Tonneau.",spécialité,https://static.ankama.com/wakfu/portal/game/spell/2215.png
5f04a9632b523147dc2fe108,roublard,Mitraille,3,0,0,1 - 3,"Tout en s'éloignant, le Roublard assène un bon coup de Mitraille dans les entrailles des fous qui seraient dans sa ligne de mire.",élementaire,https://static.ankama.com/wakfu/portal/game/spell/1807.png
5f04a9652b523147dc2fe109,roublard,Barbrûlé,3,0,0,3 - 5,"Le Roublard se sert d’un barbelé magique comme d’un fouet pour voler de la vie à un adversaire, ou soigner et renforcer une de ses bombes.",élementaire,https://static.ankama.com/wakfu/portal/game/spell/1800.png
5f04a9672b523147dc2fe10a,roublard,Bombe Aveuglante,4,0,0,1 - 6,"Pose une bombe sur le terrain qui va en mettre plein la vue à vos adversaires ! Lors de son explosion, elle inflige des dommages et retire de la portée.",élementaire,https://static.ankama.com/wakfu/portal/game/spell/2336.png
5f04a9692b523147dc2fe10b,roublard,Exécution,2,0,0,1 - 4,"Les dommages de ce tir augmentent à chaque pose de bombe, pour une bonne exécution dans les règles de l'art.",élementaire,https://static.ankama.com/wakfu/portal/game/spell/6465.png
5f04a96a2b523147dc2fe10c,roublard,Tir Croisé,3,0,0,4 - 10,"Ce tir ne se lance qu'en diagonale mais à très longue portée. Il a pour objectif d’atteindre des cibles placées dans des angles morts pour en faire des cibles mortes.
Les bombes alignées avec la cible sont attirées vers le point d'impact.",élementaire,https://static.ankama.com/wakfu/portal/game/spell/6466.png
5f04a96c2b523147dc2fe10d,roublard,Tir Perforant,6,0,true,2 - 5,"Ce tir permet au Roublard de briser l'armure de sa cible puis d'infliger des dommages colossaux si le Roublard a beaucoup de points de Wakfu. Un sort très précieux contre, entre autres, ces petits malins de Fécas.",élementaire,https://static.ankama.com/wakfu/portal/game/spell/6467.png
5f04a96e2b523147dc2fe10e,roublard,Tromblon,4,0,0,1 - 2,"« Blam !!! Voilà certainement le dernier son qu’entendront les crétins qui se mettront en travers de ma route ». 
- Remington Smisse",élementaire,https://static.ankama.com/wakfu/portal/game/spell/2337.png
5f04a9702b523147dc2fe10f,roublard,Bombe Paralysante,3,0,0,1 - 6,"Pose une bombe sur le terrain qui paralysera vos adversaires de terreur ! Lors de son explosion, elle inflige des dommages et retire des points de mouvement.",élementaire,https://static.ankama.com/wakfu/portal/game/spell/6470.png
5f04a9722b523147dc2fe110,roublard,Dague Boomerang,4,0,0,2 - 3,"Le Roublard se sert de sa dague comme d'un boomerang qu'il projette sur ses adversaires. En coup critique, il ajoute un tir supplémentaire, infligeant bien plus de dommages qu'un coup critique classique.",élementaire,https://static.ankama.com/wakfu/portal/game/spell/6471.png
5f04a9732b523147dc2fe111,roublard,Pulsar,2,0,true,1 - 3,"Le Roublard utilise tous ses PM restants pour rendre son tir dévastateur. Lancé en début de tour, les dommages de Pulsar sont doublés mais il ne peut être relancé que dans 2 tours.",élementaire,https://static.ankama.com/wakfu/portal/game/spell/1804.png
5f04a9752b523147dc2fe112,roublard,Coup Rapide,2,0,0,1 - 1,"« Il vaut mieux un petit coup rapide bien placé qu’un gros coup à côté. »
- Katsumimi la Roublarde",élementaire,https://static.ankama.com/wakfu/portal/game/spell/1811.png
5f04a9782b523147dc2fe113,roublard,Entre Côtes,3,0,0,1 - 1,Entre Côtes permet au Roublard de porter un coup saignant et bien placé qui sera certainement au goût de sa victime.,élementaire,https://static.ankama.com/wakfu/portal/game/spell/2331.png
5f04a97b2b523147dc2fe114,roublard,Grappin,2,0,0,1 - 3,"« Grappin c’est mon meilleur coup de poing, point barre ! »
- Le garçon de l’enfer",élementaire,https://static.ankama.com/wakfu/portal/game/spell/6475.png
5f04a97c2b523147dc2fe115,roublard,Bombe Asphyxiante,2,0,0,1 - 6,"Pose une bombe sur le terrain qui ne laissera pas souffler vos adversaires. Lors de son explosion, elle inflige des dommages et retire temporairement des points de Wakfu.",élementaire,https://static.ankama.com/wakfu/portal/game/spell/6476.png
5f04a97e2b523147dc2fe116,roublard,Evanescence,2,0,true,1 - 4,"Subtil comme un renard, le Roublard disparaît dans les ombres pour réapparaître un peu plus loin et enchaîner sur un coup bien placé.",élementaire,https://static.ankama.com/wakfu/portal/game/spell/1810.png
5f04a97e2b523147dc2fe117,roublard,Ruse,2,0,true,1 - 4,"Subtil comme un renard, le Roublard disparaît dans les ombres pour réapparaître un peu plus loin et enchaîner sur un coup bien placé.",spécialité,https://static.ankama.com/wakfu/portal/game/spell/6489.png
5f04a97e2b523147dc2fe118,roublard,Botte,2,0,0,1 - 6,"Le Roublard attrape la bombe la plus proche de lui, dans la même ligne ou diagonale, pour la déplacer sur la case ciblée. Il profite ensuite d'une Connexion qui lui octroie 2 PM seulement si sa prochaine action est un déplacement.",spécialité,https://static.ankama.com/wakfu/portal/game/spell/1817.png
5f04a97f2b523147dc2fe119,roublard,Mur de Poudre,2,0,0,1 - 6,"Le Roublard attrape la bombe la plus proche de lui, dans la même ligne ou diagonale, pour la déplacer sur la case ciblée. Il profite ensuite d'une Connexion qui lui octroie 2 PM seulement si sa prochaine action est un déplacement.",spécialité,https://static.ankama.com/wakfu/portal/game/spell/6491.png
5f04a97f2b523147dc2fe11a,roublard,Roublabot,2,0,true,1 - 4,"Entre toutes les bombes sur le terrain se forme un mur de poudre qui infligera d'énormes dommages à quiconque aura le malheur de commencer son tour dessus.",spécialité,https://static.ankama.com/wakfu/portal/game/spell/1819.png
5f04a97f2b523147dc2fe11b,roublard,Dynamite,2,0,true,1 - 4,"Entre toutes les bombes sur le terrain se forme un mur de poudre qui infligera d'énormes dommages à quiconque aura le malheur de commencer son tour dessus.",spécialité,https://static.ankama.com/wakfu/portal/game/spell/6493.png
5f04a9802b523147dc2fe11c,roublard,Fumigènes,0,0,true,1 - 4,"Attention, tout va sauter, planquez-vous !!",spécialité,https://static.ankama.com/wakfu/portal/game/spell/1823.png
5f04a9802b523147dc2fe11d,roublard,Roublaboom,0,0,true,1 - 4,"Attention, tout va sauter, planquez-vous !!",spécialité,https://static.ankama.com/wakfu/portal/game/spell/5357.png
5f04a9802b523147dc2fe11e,roublard,Gadgets évolués,0,0,0,false,"Permet au Roublard d'avoir plus de bombes et Roublabot sur le terrain et renforce l'outil précieux qu'est le Roublabot.",spécialité,https://static.ankama.com/wakfu/portal/game/spell/6480.png
5f04a9802b523147dc2fe11f,roublard,Bomber Fan,0,0,0,false,"Permet au Roublard d'avoir plus de bombes et Roublabot sur le terrain et renforce l'outil précieux qu'est le Roublabot.",spécialité,https://static.ankama.com/wakfu/portal/game/spell/4311.png
5f04a9812b523147dc2fe120,roublard,Artificier,0,0,0,false,"Augmente les combos que les bombes obtiennent naturellement par tour et le maximum de combo qu'elles peuvent posséder.",spécialité,https://static.ankama.com/wakfu/portal/game/spell/6482.png
5f04a9812b523147dc2fe121,roublard,Tunique renforcée,0,0,0,false,"Augmente les combos que les bombes obtiennent naturellement par tour et le maximum de combo qu'elles peuvent posséder.",spécialité,https://static.ankama.com/wakfu/portal/game/spell/1816.png
5f04a9812b523147dc2fe122,roublard,Démineur,0,0,0,false,"Renforce la tunique et les armements du Roublard, augmentant ses points de vie et ceux de ses bombes.",spécialité,https://static.ankama.com/wakfu/portal/game/spell/2335.png
5f04a9812b523147dc2fe123,roublard,Lunette de visée,0,0,0,false,"Renforce la tunique et les armements du Roublard, augmentant ses points de vie et ceux de ses bombes.",spécialité,https://static.ankama.com/wakfu/portal/game/spell/2332.png
5f04a9822b523147dc2fe124,roublard,Maître Roublard,0,0,0,false,"Certains Roublards préfèrent tenir la distance, ayant déjà vécu des relations compliquées. Ce passif leur permet de gagner en portée et de miner le terrain de plus loin.",spécialité,https://static.ankama.com/wakfu/portal/game/spell/2339.png
5f04a9822b523147dc2fe125,roublard,K-Boom,0,0,0,false,"Certains Roublards préfèrent tenir la distance, ayant déjà vécu des relations compliquées. Ce passif leur permet de gagner en portée et de miner le terrain de plus loin.",spécialité,https://static.ankama.com/wakfu/portal/game/spell/6487.png
5f04a9822b523147dc2fe126,roublard,Fugitif,0,0,0,false,"« K-Boom » c'est le son d'une bombe qui explose mais aussi du cœur qui bat pour un allié en manque de dégâts. Un bon coup de boost afin de flanquer une bonne rouste !",spécialité,https://static.ankama.com/wakfu/portal/game/spell/2334.png
5f04a98a2b523147dc2fe127,zobal,Fugue,2,0,0,1 - 1,"Fugue permet au Zobal d’infliger des dommages puis de s’éloigner de sa cible. Fuir, oui, mais pas sans frapper.",élementaire,https://static.ankama.com/wakfu/portal/game/spell/3308.png
5f04a98d2b523147dc2fe128,zobal,Félure,3,0,0,1 - 1,"Un sort simple mais efficace, qui inflige des dégâts en zone.",élementaire,https://static.ankama.com/wakfu/portal/game/spell/3303.png
5f04a98f2b523147dc2fe129,zobal,Détraquage,4,0,0,false,"Quand le Zobal est cerné, il peut invoquer les cornes du masque du Psychopathe pour punir ceux se trouvant à côté de lui.",élementaire,https://static.ankama.com/wakfu/portal/game/spell/3304.png
5f04a9922b523147dc2fe12a,zobal,Psycotic,3,0,0,0 - 2,"Le Zobal déchaine un tourbillon de lames autour de lui, infligeant des dégâts et attirant les cibles dans les quatre directions.",élementaire,https://static.ankama.com/wakfu/portal/game/spell/3305.png
5f04a9952b523147dc2fe12b,zobal,Psycose,4,0,0,1 - 6,"Le Zobal plante ses cornes dans l’ennemi, puis tire dessus pour venir au contact.",élementaire,https://static.ankama.com/wakfu/portal/game/spell/3306.png
5f04a9982b523147dc2fe12c,zobal,Psycate,6,0,true,3 - 5,"Le Zobal saute à plusieurs cases de distance tout en faisant d'énormes dégâts sur son passage.",élementaire,https://static.ankama.com/wakfu/portal/game/spell/3307.png
5f04a9992b523147dc2fe12d,zobal,Zobi Zoba,4,0,0,1 - 3,"Pour prendre ses distances avec un ennemi, le mieux est encore de le repousser, et de prendre la fuite dans la direction inverse. Ce sort pousse dans la direction où regardait le Zobal avant de lancer le sort.",élementaire,https://static.ankama.com/wakfu/portal/game/spell/3309.png
